Property_ID,Timestamp,half-hour,Boiler_Energy_Output,Circulation_Pump_Energy_Consumed,Heat_Pump_Energy_Output,Whole_System_Energy_Consumed,External_Air_Temperature,Heat_Pump_Heating_Flow_Temperature,Heat_Pump_Return_Temperature,Internal_Air_Temperature,Hot_Water_Flow_Temperature,Immersion_Heater_Energy_Consumed,Back-up_Heater_Energy_Consumed,Brine_Flow_Temperature,Brine_Return_Temperature
EOH0451,2021-10-21 09:30:00,09:30:00,,0.792,33.533,10.385,6.1,41.63,40.63,20.24,,6.107,,,
EOH0451,2021-10-21 10:00:00,10:00:00,,0.823,33.533,10.421,6.71,29.46,29.37,20.26,,6.107,,,
EOH0451,2021-10-21 10:30:00,10:30:00,,0.855,33.533,10.46,7.16,24.71,24.64,20.24,,6.107,,,
EOH0451,2021-10-21 11:00:00,11:00:00,,0.887,33.533,10.496,7.68,22.9,22.84,20.37,,6.107,,,
EOH0451,2021-10-21 11:30:00,11:30:00,,0.919,33.533,10.533,8.28,22.48,22.43,21.5,,6.107,,,
EOH0451,2021-10-21 12:00:00,12:00:00,,0.943,34.166,10.693,8.69,25.81,23.7,21.78,,6.107,,,
EOH0451,2021-10-21 12:30:00,12:30:00,,0.95,35.809,11.101,8.89,41.91,36.32,21.21,,6.249,,,
EOH0451,2021-10-21 13:00:00,13:00:00,,0.974,37.446,11.555,9.02,44.37,41.15,21.49,,6.859,,,
EOH0451,2021-10-21 13:30:00,13:30:00,,0.985,39.153,11.995,9.07,44.5,38.24,21.36,,6.859,,,
EOH0451,2021-10-21 14:00:00,14:00:00,,0.991,40.757,12.45,9.08,48.07,42.24,21.54,,6.859,,,
EOH0451,2021-10-21 14:30:00,14:30:00,,0.997,42.243,12.927,9.03,50.81,45.03,22.0,,6.859,,,
EOH0451,2021-10-21 15:00:00,15:00:00,,1.003,43.663,13.359,8.88,50.54,45.51,22.41,,6.859,,,
EOH0451,2021-10-21 15:30:00,15:30:00,,1.008,44.718,13.624,8.63,45.36,41.78,22.66,,6.859,,,
EOH0451,2021-10-21 16:00:00,16:00:00,,1.014,45.689,13.928,8.27,44.01,40.45,22.68,,6.859,,,
EOH0451,2021-10-21 16:30:00,16:30:00,,1.02,46.838,14.216,7.77,44.71,40.58,22.72,,6.859,,,
EOH0451,2021-10-21 17:00:00,17:00:00,,1.025,47.736,14.466,7.45,42.83,39.34,22.73,,6.859,,,
EOH0451,2021-10-21 17:30:00,17:30:00,,1.03,48.707,14.733,7.35,43.6,40.24,22.75,,6.859,,,
EOH0451,2021-10-21 18:00:00,18:00:00,,1.036,50.022,15.095,7.3,43.75,38.73,22.75,,6.859,,,
EOH0451,2021-10-21 18:30:00,18:30:00,,1.041,50.725,15.289,7.3,42.12,39.2,22.81,,6.859,,,
EOH0451,2021-10-21 19:00:00,19:00:00,,1.047,52.05,15.654,7.11,45.88,40.98,22.83,,6.859,,,
EOH0451,2021-10-21 19:30:00,19:30:00,,1.052,52.899,15.883,6.71,40.67,37.47,22.82,,6.859,,,
EOH0451,2021-10-21 20:00:00,20:00:00,,1.057,53.698,16.107,6.45,43.34,40.54,22.82,,6.859,,,
EOH0451,2021-10-21 20:30:00,20:30:00,,1.063,55.152,16.502,6.35,44.45,38.94,22.8,,6.859,,,
EOH0451,2021-10-21 21:00:00,21:00:00,,1.066,55.295,16.545,6.3,40.74,39.85,22.85,,6.859,,,
EOH0451,2021-10-21 21:30:00,21:30:00,,1.069,55.295,16.553,6.3,35.85,34.0,22.53,,6.998,,,
EOH0451,2021-10-21 22:00:00,22:00:00,,1.069,55.295,16.557,6.25,32.86,31.39,22.08,,6.998,,,
EOH0451,2021-10-21 22:30:00,22:30:00,,1.069,55.295,16.561,6.15,30.81,29.77,21.67,,6.998,,,
EOH0451,2021-10-21 23:00:00,23:00:00,,1.069,55.295,16.566,6.26,29.42,28.68,21.41,,7.121,,,
EOH0451,2021-10-21 23:30:00,23:30:00,,1.069,55.295,16.57,6.61,28.41,27.88,21.63,,7.121,,,
EOH0451,2021-10-22 00:00:00,00:00:00,,1.069,55.295,16.574,6.87,27.69,27.33,22.66,,7.121,,,
EOH0451,2021-10-22 00:30:00,00:30:00,,1.069,55.295,16.579,7.02,27.16,26.91,23.57,,7.121,,,
EOH0451,2021-10-22 01:00:00,01:00:00,,1.069,55.295,16.583,7.22,26.76,26.56,24.18,,7.121,,,
EOH0451,2021-10-22 01:30:00,01:30:00,,1.069,55.295,16.587,7.47,26.46,26.29,24.51,,7.121,,,
EOH0451,2021-10-22 02:00:00,02:00:00,,1.069,55.295,16.592,7.51,26.23,26.05,23.66,,7.121,,,
EOH0451,2021-10-22 02:30:00,02:30:00,,1.069,55.295,16.596,7.31,26.05,25.85,23.44,,7.263,,,
EOH0451,2021-10-22 03:00:00,03:00:00,,1.069,55.295,16.6,7.25,25.9,25.68,23.41,,7.263,,,
EOH0451,2021-10-22 03:30:00,03:30:00,,1.069,55.295,16.605,7.35,25.77,25.55,23.39,,7.263,,,
EOH0451,2021-10-22 04:00:00,04:00:00,,1.069,55.295,16.609,7.4,25.64,25.42,22.94,,7.263,,,
EOH0451,2021-10-22 04:30:00,04:30:00,,1.069,55.295,16.613,7.4,25.53,25.3,22.54,,7.263,,,
EOH0451,2021-10-22 05:00:00,05:00:00,,1.069,55.295,16.618,7.35,25.44,25.18,22.29,,7.263,,,
EOH0451,2021-10-22 05:30:00,05:30:00,,1.069,55.295,16.622,7.25,25.36,25.06,22.06,,7.263,,,
EOH0451,2021-10-22 06:00:00,06:00:00,,1.089,56.031,16.927,7.2,46.3,45.45,21.88,,7.263,,,
EOH0451,2021-10-22 06:30:00,06:30:00,,1.099,56.413,16.996,7.2,28.48,27.86,21.88,,7.411,,,
EOH0451,2021-10-22 07:00:00,07:00:00,,1.132,56.413,17.035,7.2,26.33,26.3,22.26,,7.411,,,
EOH0451,2021-10-22 07:30:00,07:30:00,,1.165,56.413,17.074,7.2,25.44,25.4,22.86,,7.411,,,
EOH0451,2021-10-22 08:00:00,08:00:00,,1.198,56.413,17.111,7.48,24.86,24.82,22.95,,7.411,,,
EOH0451,2021-10-22 08:30:00,08:30:00,,1.23,56.413,17.149,8.08,24.18,24.15,22.52,,7.411,,,
EOH0451,2021-10-22 09:00:00,09:00:00,,1.262,56.413,17.185,8.84,23.58,23.55,22.23,,7.411,,,
EOH0451,2021-10-22 09:30:00,09:30:00,,1.294,56.413,17.222,9.79,23.13,23.1,21.96,,7.411,,,
EOH0451,2021-10-22 10:00:00,10:00:00,,1.326,56.413,17.259,9.74,22.75,22.72,21.73,,7.411,,,
EOH0451,2021-10-22 10:30:00,10:30:00,,1.358,56.413,17.296,8.54,22.46,22.44,21.55,,7.411,,,
EOH0451,2021-10-22 11:00:00,11:00:00,,1.39,56.413,17.333,8.32,22.25,22.21,21.37,,7.576,,,
EOH0451,2021-10-22 11:30:00,11:30:00,,1.423,56.413,17.37,9.22,22.06,22.04,21.24,,7.576,,,
EOH0451,2021-10-22 12:00:00,12:00:00,,1.455,56.413,17.408,9.77,21.91,21.88,21.11,,7.576,,,
EOH0451,2021-10-22 12:30:00,12:30:00,,1.487,56.413,17.445,9.92,21.83,21.79,21.02,,7.576,,,
EOH0451,2021-10-22 13:00:00,13:00:00,,1.519,56.413,17.482,10.09,21.75,21.71,20.98,,7.699,,,
EOH0451,2021-10-22 13:30:00,13:30:00,,1.551,56.413,17.519,10.29,21.65,21.61,20.88,,7.699,,,
EOH0451,2021-10-22 14:00:00,14:00:00,,1.584,56.413,17.557,10.26,21.56,21.53,20.78,,7.699,,,
EOH0451,2021-10-22 14:30:00,14:30:00,,1.616,56.413,17.594,9.96,21.48,21.45,20.69,,7.699,,,
EOH0451,2021-10-22 15:00:00,15:00:00,,1.648,56.413,17.631,9.73,21.38,21.35,20.6,,7.699,,,
EOH0451,2021-10-22 15:30:00,15:30:00,,1.68,56.413,17.668,9.58,21.29,21.26,20.49,,7.699,,,
EOH0451,2021-10-22 16:00:00,16:00:00,,1.712,56.413,17.705,9.34,21.14,21.11,20.38,,7.699,,,
EOH0451,2021-10-22 16:30:00,16:30:00,,1.744,56.413,17.742,8.99,20.99,20.96,20.27,,7.857,,,
EOH0451,2021-10-22 17:00:00,17:00:00,,1.771,56.413,17.777,8.68,36.77,36.92,20.16,,7.857,,,
EOH0451,2021-10-22 17:30:00,17:30:00,,1.797,56.413,17.81,8.43,37.27,37.29,20.05,,7.857,,,
EOH0451,2021-10-22 18:00:00,18:00:00,,1.823,56.413,17.844,8.23,37.26,37.28,19.96,,7.857,,,
EOH0451,2021-10-22 18:30:00,18:30:00,,1.854,56.48,17.88,8.08,21.62,21.26,19.89,,7.857,,,
EOH0451,2021-10-22 19:00:00,19:00:00,,1.88,56.48,17.914,7.84,35.42,35.8,19.82,,8.01,,,
EOH0451,2021-10-22 19:30:00,19:30:00,,1.906,56.48,17.947,7.49,36.42,36.43,19.72,,8.01,,,
EOH0451,2021-10-22 20:00:00,20:00:00,,1.932,56.48,17.981,7.42,36.44,36.45,19.66,,8.01,,,
EOH0451,2021-10-22 20:30:00,20:30:00,,1.963,56.544,18.017,7.67,22.05,21.98,19.59,,8.01,,,
EOH0451,2021-10-22 21:00:00,21:00:00,,1.99,56.544,18.051,7.43,34.32,34.37,19.53,,8.154,,,
EOH0451,2021-10-22 21:30:00,21:30:00,,2.016,56.544,18.085,6.63,35.7,35.71,19.47,,8.154,,,
EOH0451,2021-10-22 22:00:00,22:00:00,,2.042,56.544,18.119,6.18,35.77,35.78,19.39,,8.154,,,
EOH0451,2021-10-22 22:30:00,22:30:00,,2.05,56.544,18.132,6.13,32.45,34.05,19.3,,8.154,,,
EOH0451,2021-10-22 23:00:00,23:00:00,,2.053,56.544,18.139,5.96,28.05,28.09,19.25,,8.281,,,
EOH0451,2021-10-22 23:30:00,23:30:00,,2.054,56.544,18.144,5.66,26.42,25.92,19.18,,8.281,,,
EOH0451,2021-10-23 00:00:00,00:00:00,,2.054,56.544,18.149,5.36,25.49,24.87,19.09,,8.281,,,
EOH0451,2021-10-23 00:30:00,00:30:00,,2.054,56.544,18.153,5.06,24.87,24.27,19.56,,8.404,,,
EOH0451,2021-10-23 01:00:00,01:00:00,,2.054,56.544,18.158,4.74,24.46,23.94,20.86,,8.404,,,
EOH0451,2021-10-23 01:30:00,01:30:00,,2.054,56.544,18.162,4.39,24.14,23.72,20.37,,8.404,,,
EOH0451,2021-10-23 02:00:00,02:00:00,,2.054,56.544,18.166,4.53,23.92,23.53,20.08,,8.404,,,
EOH0451,2021-10-23 02:30:00,02:30:00,,2.054,56.544,18.171,5.23,23.76,23.36,20.03,,8.541,,,
EOH0451,2021-10-23 03:00:00,03:00:00,,2.054,56.544,18.175,5.69,23.65,23.22,19.99,,8.541,,,
EOH0451,2021-10-23 03:30:00,03:30:00,,2.054,56.544,18.18,5.89,23.55,23.09,19.98,,8.541,,,
EOH0451,2021-10-23 04:00:00,04:00:00,,2.054,56.544,18.184,6.02,23.48,22.96,20.05,,8.541,,,
EOH0451,2021-10-23 04:30:00,04:30:00,,2.054,56.544,18.189,6.07,23.41,22.85,19.96,,8.541,,,
EOH0451,2021-10-23 05:00:00,05:00:00,,2.054,56.544,18.193,6.5,23.37,22.75,19.88,,8.541,,,
EOH0451,2021-10-23 05:30:00,05:30:00,,2.054,56.544,18.198,7.35,23.38,22.64,19.78,,8.692,,,
EOH0451,2021-10-23 06:00:00,06:00:00,,2.078,56.544,18.23,8.01,33.76,33.77,19.68,,8.692,,,
EOH0451,2021-10-23 06:30:00,06:30:00,,2.104,57.003,18.435,8.46,39.1,38.27,19.61,,8.692,,,
EOH0451,2021-10-23 07:00:00,07:00:00,,2.117,58.769,18.862,8.82,41.07,35.76,19.58,,8.692,,,
EOH0451,2021-10-23 07:30:00,07:30:00,,2.124,60.4,19.295,9.07,45.05,39.32,20.24,,8.692,,,
EOH0451,2021-10-23 08:00:00,08:00:00,,2.13,61.996,19.762,9.36,49.55,43.95,21.06,,8.692,,,
EOH0451,2021-10-23 08:30:00,08:30:00,,2.136,63.578,20.242,9.71,51.16,45.62,21.73,,8.692,,,
EOH0451,2021-10-23 09:00:00,09:00:00,,2.142,65.158,20.73,10.09,51.95,46.43,22.29,,8.692,,,
EOH0451,2021-10-23 09:30:00,09:30:00,,2.147,66.022,20.977,10.49,46.32,42.77,22.72,,8.692,,,
EOH0451,2021-10-23 10:00:00,10:00:00,,2.153,67.322,21.35,10.79,47.24,42.53,22.84,,8.84,,,
EOH0451,2021-10-23 10:30:00,10:30:00,,2.158,68.392,21.646,10.99,44.09,40.04,23.0,,8.84,,,
EOH0451,2021-10-23 11:00:00,11:00:00,,2.163,69.1,21.846,11.19,42.3,39.42,23.23,,8.84,,,
EOH0451,2021-10-23 11:30:00,11:30:00,,2.168,69.599,21.984,11.39,40.16,38.47,24.17,,8.84,,,
EOH0451,2021-10-23 12:00:00,12:00:00,,2.174,70.877,22.324,11.69,43.01,38.32,23.93,,8.96,,,
EOH0451,2021-10-23 12:30:00,12:30:00,,2.179,71.554,22.507,12.09,39.7,36.8,23.8,,8.969,,,
EOH0451,2021-10-23 13:00:00,13:00:00,,2.184,72.215,22.69,12.21,42.08,39.63,23.73,,8.969,,,
EOH0451,2021-10-23 13:30:00,13:30:00,,2.19,73.402,23.007,12.01,43.07,38.65,23.77,,8.969,,,
EOH0451,2021-10-23 14:00:00,14:00:00,,2.195,74.231,23.232,11.81,40.33,37.07,23.78,,8.969,,,
EOH0451,2021-10-23 14:30:00,14:30:00,,2.2,74.86,23.404,11.61,40.83,38.34,23.86,,8.969,,,
EOH0451,2021-10-23 15:00:00,15:00:00,,2.205,75.701,23.63,11.45,42.21,39.3,23.92,,8.969,,,
EOH0451,2021-10-23 15:30:00,15:30:00,,2.211,76.873,23.946,11.35,41.73,37.15,23.92,,8.969,,,
EOH0451,2021-10-23 16:00:00,16:00:00,,2.216,77.379,24.081,11.18,39.19,37.45,23.98,,8.969,,,
EOH0451,2021-10-23 16:30:00,16:30:00,,2.221,78.107,24.276,10.93,41.46,38.99,23.99,,9.126,,,
EOH0451,2021-10-23 17:00:00,17:00:00,,2.226,79.211,24.567,10.82,42.52,38.27,24.01,,9.126,,,
EOH0451,2021-10-23 17:30:00,17:30:00,,2.232,80.018,24.785,10.87,39.87,36.6,24.07,,9.126,,,
EOH0451,2021-10-23 18:00:00,18:00:00,,2.237,80.528,24.927,10.76,39.9,37.85,24.08,,9.126,,,
EOH0451,2021-10-23 18:30:00,18:30:00,,2.242,81.477,25.177,10.46,42.26,38.96,24.11,,9.126,,,
EOH0451,2021-10-23 19:00:00,19:00:00,,2.247,82.592,25.472,10.18,41.31,37.18,24.11,,9.126,,,
EOH0451,2021-10-23 19:30:00,19:30:00,,2.252,83.066,25.602,9.93,38.8,36.71,24.18,,9.126,,,
EOH0451,2021-10-23 20:00:00,20:00:00,,2.257,83.737,25.783,9.68,41.21,38.78,24.16,,9.126,,,
EOH0451,2021-10-23 20:30:00,20:30:00,,2.263,84.884,26.091,9.43,42.59,38.31,24.21,,9.126,,,
EOH0451,2021-10-23 21:00:00,21:00:00,,2.266,84.885,26.098,9.35,36.96,36.81,24.2,,9.286,,,
EOH0451,2021-10-23 21:30:00,21:30:00,,2.268,84.885,26.106,9.45,33.46,33.1,23.95,,9.286,,,
EOH0451,2021-10-23 22:00:00,22:00:00,,2.269,84.885,26.11,9.62,31.22,30.69,23.59,,9.286,,,
EOH0451,2021-10-23 22:30:00,22:30:00,,2.269,84.885,26.114,9.87,29.73,29.19,23.25,,9.286,,,
EOH0451,2021-10-23 23:00:00,23:00:00,,2.269,84.885,26.119,10.0,28.67,28.2,22.96,,9.286,,,
EOH0451,2021-10-23 23:30:00,23:30:00,,2.269,84.885,26.123,10.0,27.9,27.49,22.72,,9.286,,,
EOH0451,2021-10-24 00:00:00,00:00:00,,2.269,84.885,26.127,10.05,27.3,26.95,22.5,,9.612,,,
EOH0451,2021-10-24 00:30:00,00:30:00,,2.269,84.885,26.132,10.15,26.85,26.54,23.27,,9.793,,,
EOH0451,2021-10-24 01:00:00,01:00:00,,2.269,84.885,26.136,10.25,26.44,26.16,23.14,,9.814,,,
EOH0451,2021-10-24 01:30:00,01:30:00,,2.269,84.885,26.14,10.35,26.01,25.73,22.69,,9.814,,,
EOH0451,2021-10-24 02:00:00,02:00:00,,2.269,84.885,26.145,10.45,25.6,25.35,22.39,,9.814,,,
EOH0451,2021-10-24 02:30:00,02:30:00,,2.269,84.885,26.149,10.55,25.25,25.02,22.16,,9.953,,,
EOH0451,2021-10-24 03:00:00,03:00:00,,2.269,84.885,26.154,10.55,24.97,24.74,21.96,,9.953,,,
EOH0451,2021-10-24 03:30:00,03:30:00,,2.269,84.885,26.158,10.45,24.74,24.5,21.81,,9.953,,,
EOH0451,2021-10-24 04:00:00,04:00:00,,2.269,84.885,26.162,10.28,24.55,24.3,21.68,,9.953,,,
EOH0451,2021-10-24 04:30:00,04:30:00,,2.292,86.087,26.544,10.03,40.41,38.48,21.53,,9.953,,,
EOH0451,2021-10-24 05:00:00,05:00:00,,2.304,87.854,26.969,9.83,41.59,36.3,21.52,,10.074,,,
EOH0451,2021-10-24 05:30:00,05:30:00,,2.311,89.464,27.416,9.68,47.05,41.41,22.06,,10.074,,,
EOH0451,2021-10-24 06:00:00,06:00:00,,2.317,90.895,27.848,9.67,50.57,45.35,22.76,,10.074,,,
EOH0451,2021-10-24 06:30:00,06:30:00,,2.322,91.62,28.04,9.82,42.09,39.25,23.2,,10.074,,,
EOH0451,2021-10-24 07:00:00,07:00:00,,2.328,92.73,28.358,10.02,46.52,42.53,23.38,,10.074,,,
EOH0451,2021-10-24 07:30:00,07:30:00,,2.333,93.724,28.633,10.27,42.2,38.22,23.53,,10.074,,,
EOH0451,2021-10-24 08:00:00,08:00:00,,2.338,94.367,28.819,10.49,42.16,40.07,23.69,,10.074,,,
EOH0451,2021-10-24 08:30:00,08:30:00,,2.344,95.371,29.091,10.69,43.41,39.72,23.79,,10.074,,,
EOH0451,2021-10-24 09:00:00,09:00:00,,2.349,96.426,29.374,10.94,41.63,37.72,23.86,,10.074,,,
EOH0451,2021-10-24 09:30:00,09:30:00,,2.354,96.954,29.516,11.24,38.75,36.67,23.87,,10.074,,,
EOH0451,2021-10-24 10:00:00,10:00:00,,2.359,97.576,29.687,11.54,40.88,38.79,23.95,,10.074,,,
EOH0451,2021-10-24 10:30:00,10:30:00,,2.365,98.613,29.961,11.84,42.42,38.74,24.01,,10.074,,,
EOH0451,2021-10-24 11:00:00,11:00:00,,2.37,99.512,30.2,12.16,39.8,36.21,24.08,,10.245,,,
EOH0451,2021-10-24 11:30:00,11:30:00,,2.375,100.009,30.335,12.51,38.93,37.21,24.17,,10.245,,,
EOH0451,2021-10-24 12:00:00,12:00:00,,2.38,100.69,30.515,13.17,40.76,38.34,24.23,,10.245,,,
EOH0451,2021-10-24 12:30:00,12:30:00,,2.385,101.714,30.782,14.17,41.3,37.57,24.31,,10.245,,,
EOH0451,2021-10-24 13:00:00,13:00:00,,2.39,102.402,30.965,14.37,38.63,35.78,24.31,,10.245,,,
EOH0451,2021-10-24 13:30:00,13:30:00,,2.395,102.803,31.078,13.67,39.12,37.55,24.38,,10.38,,,
EOH0451,2021-10-24 14:00:00,14:00:00,,2.401,103.867,31.351,13.25,41.62,37.94,24.35,,10.38,,,
EOH0451,2021-10-24 14:30:00,14:30:00,,2.406,104.824,31.604,13.15,39.65,36.04,24.37,,10.38,,,
EOH0451,2021-10-24 15:00:00,15:00:00,,2.411,105.251,31.717,12.82,38.17,36.49,24.41,,10.38,,,
EOH0451,2021-10-24 15:30:00,15:30:00,,2.416,105.977,31.906,12.22,40.36,37.88,24.42,,10.38,,,
EOH0451,2021-10-24 16:00:00,16:00:00,,2.422,107.079,32.189,11.81,40.1,36.2,24.4,,10.38,,,
EOH0451,2021-10-24 16:30:00,16:30:00,,2.426,107.536,32.312,11.61,37.73,35.65,24.4,,10.38,,,
EOH0451,2021-10-24 17:00:00,17:00:00,,2.431,108.169,32.48,11.38,40.04,37.91,24.39,,10.38,,,
EOH0451,2021-10-24 17:30:00,17:30:00,,2.437,109.299,32.773,11.13,41.69,37.43,24.37,,10.533,,,
EOH0451,2021-10-24 18:00:00,18:00:00,,2.442,109.914,32.936,10.93,37.83,35.35,24.42,,10.533,,,
EOH0451,2021-10-24 18:30:00,18:30:00,,2.447,110.443,33.077,10.78,39.62,37.87,24.41,,10.533,,,
EOH0451,2021-10-24 19:00:00,19:00:00,,2.453,111.562,33.368,10.63,42.0,37.78,24.39,,10.533,,,
EOH0451,2021-10-24 19:30:00,19:30:00,,2.458,112.362,33.579,10.48,38.86,35.6,24.42,,10.533,,,
EOH0451,2021-10-24 20:00:00,20:00:00,,2.463,112.805,33.7,10.42,38.5,36.78,24.42,,10.533,,,
EOH0451,2021-10-24 20:30:00,20:30:00,,2.469,113.76,33.946,10.47,41.52,38.33,24.38,,10.533,,,
EOH0451,2021-10-24 21:00:00,21:00:00,,2.477,113.866,33.996,10.48,39.25,40.35,24.36,,10.533,,,
EOH0451,2021-10-24 21:30:00,21:30:00,,2.48,113.866,34.004,10.43,33.9,35.36,23.99,,10.689,,,
EOH0451,2021-10-24 22:00:00,22:00:00,,2.481,113.866,34.009,10.49,31.6,32.05,23.6,,10.689,,,
EOH0451,2021-10-24 22:30:00,22:30:00,,2.481,113.866,34.013,10.69,30.11,30.08,23.26,,10.689,,,
EOH0451,2021-10-24 23:00:00,23:00:00,,2.481,113.866,34.017,10.78,29.07,28.87,22.99,,10.689,,,
EOH0451,2021-10-24 23:30:00,23:30:00,,2.481,113.866,34.022,10.73,28.3,28.06,22.82,,10.827,,,
EOH0451,2021-10-25 00:00:00,00:00:00,,2.481,113.866,34.026,10.4,27.69,27.45,22.69,,10.831,,,
EOH0451,2021-10-25 00:30:00,00:30:00,,2.481,113.866,34.03,9.75,27.17,26.96,22.63,,10.952,,,
EOH0451,2021-10-25 01:00:00,01:00:00,,2.481,113.866,34.035,9.47,26.74,26.55,22.53,,10.952,,,
EOH0451,2021-10-25 01:30:00,01:30:00,,2.481,113.866,34.039,9.62,26.39,26.23,22.59,,10.952,,,
EOH0451,2021-10-25 02:00:00,02:00:00,,2.481,113.866,34.043,9.61,26.16,26.0,22.72,,10.952,,,
EOH0451,2021-10-25 02:30:00,02:30:00,,2.481,113.866,34.048,9.41,25.96,25.73,22.53,,11.082,,,
EOH0451,2021-10-25 03:00:00,03:00:00,,2.481,113.866,34.052,8.76,25.73,25.47,22.33,,11.082,,,
EOH0451,2021-10-25 03:30:00,03:30:00,,2.481,113.866,34.056,7.61,25.53,25.23,22.18,,11.082,,,
EOH0451,2021-10-25 04:00:00,04:00:00,,2.481,113.866,34.061,6.88,25.35,25.02,22.03,,11.082,,,
EOH0451,2021-10-25 04:30:00,04:30:00,,2.505,114.918,34.451,6.63,46.17,44.46,21.89,,11.082,,,
EOH0451,2021-10-25 05:00:00,05:00:00,,2.513,116.535,34.801,6.38,39.16,33.39,21.85,,11.082,,,
EOH0451,2021-10-25 05:30:00,05:30:00,,2.519,118.108,35.268,6.13,49.57,44.09,22.32,,11.082,,,
EOH0451,2021-10-25 06:00:00,06:00:00,,2.524,118.638,35.425,5.91,44.37,42.08,22.87,,11.082,,,
EOH0451,2021-10-25 06:30:00,06:30:00,,2.53,119.769,35.747,5.71,46.95,42.69,23.05,,11.082,,,
EOH0451,2021-10-25 07:00:00,07:00:00,,2.535,120.738,36.025,6.16,43.57,39.64,23.24,,11.237,,,
EOH0451,2021-10-25 07:30:00,07:30:00,,2.54,121.25,36.171,7.36,41.46,39.7,23.39,,11.237,,,
EOH0451,2021-10-25 08:00:00,08:00:00,,2.545,122.019,36.386,8.26,43.69,40.87,23.47,,11.237,,,
EOH0451,2021-10-25 08:30:00,08:30:00,,2.551,122.924,36.638,8.81,42.78,39.29,23.55,,11.237,,,
EOH0451,2021-10-25 09:00:00,09:00:00,,2.556,123.554,36.815,9.36,41.58,39.11,23.65,,11.237,,,
EOH0451,2021-10-25 09:30:00,09:30:00,,2.561,124.522,37.077,9.91,41.32,37.75,23.65,,11.237,,,
EOH0451,2021-10-25 10:00:00,10:00:00,,2.566,124.953,37.2,10.34,39.45,37.51,23.72,,11.237,,,
EOH0451,2021-10-25 10:30:00,10:30:00,,2.571,125.438,37.335,10.64,40.57,38.9,23.78,,11.237,,,
EOH0451,2021-10-25 11:00:00,11:00:00,,2.577,126.267,37.559,10.75,41.9,38.76,23.85,,11.237,,,
EOH0451,2021-10-25 11:30:00,11:30:00,,2.582,127.14,37.794,10.65,41.57,38.22,23.92,,11.237,,,
EOH0451,2021-10-25 12:00:00,12:00:00,,2.587,127.734,37.96,10.9,39.06,36.64,24.02,,11.237,,,
EOH0451,2021-10-25 12:30:00,12:30:00,,2.592,128.079,38.059,11.55,39.21,37.91,24.02,,11.404,,,
EOH0451,2021-10-25 13:00:00,13:00:00,,2.597,128.843,38.262,11.78,41.11,38.35,23.97,,11.404,,,
EOH0451,2021-10-25 13:30:00,13:30:00,,2.602,129.592,38.465,11.53,40.72,37.91,23.98,,11.404,,,
EOH0451,2021-10-25 14:00:00,14:00:00,,2.608,130.403,38.684,11.12,39.97,37.16,24.03,,11.404,,,
EOH0451,2021-10-25 14:30:00,14:30:00,,2.613,130.801,38.797,10.52,37.84,36.19,24.06,,11.404,,,
EOH0451,2021-10-25 15:00:00,15:00:00,,2.618,131.24,38.916,10.08,39.58,37.98,24.11,,11.404,,,
EOH0451,2021-10-25 15:30:00,15:30:00,,2.623,131.964,39.107,9.83,40.03,37.34,24.18,,11.616,,,
EOH0451,2021-10-25 16:00:00,16:00:00,,2.644,133.528,39.574,9.28,46.9,43.44,24.25,,11.616,,,
EOH0451,2021-10-25 16:30:00,16:30:00,,2.649,134.146,39.735,8.38,38.02,35.55,24.12,,11.616,,,
EOH0451,2021-10-25 17:00:00,17:00:00,,2.654,134.585,39.856,7.53,39.25,37.56,24.08,,11.616,,,
EOH0451,2021-10-25 17:30:00,17:30:00,,2.659,135.202,40.02,6.73,40.05,38.0,24.07,,11.616,,,
EOH0451,2021-10-25 18:00:00,18:00:00,,2.665,136.056,40.252,6.6,41.19,38.01,24.06,,11.616,,,
EOH0451,2021-10-25 18:30:00,18:30:00,,2.67,136.819,40.464,7.25,39.44,36.28,24.05,,11.616,,,
EOH0451,2021-10-25 19:00:00,19:00:00,,2.675,137.231,40.577,7.51,38.55,37.13,24.05,,11.616,,,
EOH0451,2021-10-25 19:30:00,19:30:00,,2.68,137.765,40.723,7.31,40.19,38.27,24.03,,11.616,,,
EOH0451,2021-10-25 20:00:00,20:00:00,,2.685,138.612,40.951,7.25,41.32,38.16,24.02,,11.782,,,
EOH0451,2021-10-25 20:30:00,20:30:00,,2.69,139.441,41.174,7.35,40.55,37.42,24.0,,11.782,,,
EOH0451,2021-10-25 21:00:00,21:00:00,,2.693,139.441,41.182,6.89,37.56,37.4,23.99,,11.782,,,
EOH0451,2021-10-25 21:30:00,21:30:00,,2.696,139.441,41.19,5.79,34.14,34.03,23.86,,11.782,,,
EOH0451,2021-10-25 22:00:00,22:00:00,,2.696,139.441,41.194,5.32,31.95,31.75,23.6,,11.782,,,
EOH0451,2021-10-25 22:30:00,22:30:00,,2.696,139.441,41.198,5.57,30.49,30.26,23.35,,11.782,,,
EOH0451,2021-10-25 23:00:00,23:00:00,,2.696,139.441,41.202,5.98,29.47,29.29,23.09,,11.782,,,
EOH0451,2021-10-25 23:30:00,23:30:00,,2.696,139.441,41.207,6.58,28.72,28.64,22.87,,11.782,,,
EOH0451,2021-10-26 00:00:00,00:00:00,,2.696,139.441,41.211,6.99,28.15,28.15,22.69,,11.782,,,
